,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
12,2020-09-22,11:00,Liga 1,Torneo Apertura,Tue,Away,D,1,1,USMP,,,Salomón Libman,4-2-3-1,4-3-3,Jordy Espinoza,Match Report,
13,2020-09-26,13:00,Liga 1,Torneo Apertura,Sat,Home,W,3,0,Cienciano,,,Salomón Libman,4-2-3-1,4-2-3-1,Hibert Villegas,Match Report,
14,2020-10-01,15:30,Liga 1,Torneo Apertura,Thu,Away,D,0,0,Alianza Univ,,,Salomón Libman,4-2-3-1,4-4-2,Jonathan Zamora,Match Report,
15,2020-10-05,18:00,Liga 1,Torneo Apertura,Mon,Home,L,1,3,Universitario,,,Salomón Libman,4-2-3-1,4-1-4-1,Diego Haro,Match Report,
16,2020-10-09,13:00,Liga 1,Torneo Apertura,Fri,Away,D,1,1,Ayacucho,,,Salomón Libman,4-2-3-1,4-2-3-1,Hibert Villegas,Match Report,
17,2020-10-15,18:15,Liga 1,Torneo Apertura,Thu,Home,D,2,2,Mannucci,,,Salomón Libman,4-2-3-1,4-2-3-1,José Mendoza,Match Report,
18,2020-10-19,15:30,Liga 1,Torneo Apertura,Mon,Away,D,0,0,Atlético Grau,,,Salomón Libman,4-2-3-1,4-2-3-1,Eduardo Chirinos,Match Report,
19,2020-10-26,18:00,Liga 1,Group Stage,Mon,Home,W,3,0,Binacional,,,Salomón Libman,4-2-3-1,4-2-3-1,Joel Alarcón,Match Report,
20,2020-10-31,11:00,Liga 1,Group Stage,Sat,Away,D,1,1,Cienciano,,,Salomón Libman,4-2-3-1,3-5-2,Micke Palomino,Match Report,
21,2020-11-03,11:00,Liga 1,Group Stage,Tue,Home,W,4,2,Cantolao,,,Salomón Libman,4-2-3-1,4-4-2,Renzo Castañeda,Match Report,
22,2020-11-07,15:30,Liga 1,Group Stage,Sat,Home,D,0,0,Atlético Grau,,,Salomón Libman,4-2-3-1,4-2-3-1,Fernando Legario,Match Report,
23,2020-11-10,13:15,Liga 1,Group Stage,Tue,Away,W,6,1,Universitario,,,Salomón Libman,4-2-3-1,4-2-3-1,Kevin Ortega,Match Report,
24,2020-11-13,13:15,Liga 1,Group Stage,Fri,Home,L,1,2,Alianza Univ,,,Salomón Libman,4-2-3-1,4-2-3-1,Jesús Cartagena,Match Report,
25,2020-11-19,15:30,Liga 1,Group Stage,Thu,Away,D,1,1,USMP,,,Salomón Libman,4-4-2,4-3-3,Fernando Legario,Match Report,
26,2020-11-23,15:30,Liga 1,Group Stage,Mon,Home,D,1,1,Sporting Cristal,,,Salomón Libman,4-4-2,4-3-3,Augusto Menéndez,Match Report,
27,2020-11-28,15:30,Liga 1,Group Stage,Sat,Away,D,1,1,Carlos Stein,,,Salomón Libman,4-4-2,4-2-3-1,Víctor Carrillo,Match Report,
28,2021-03-12,15:30,Liga 1,Group Stage,Fri,Away,L,0,1,Cienciano,,,Salomón Libman,4-4-2,4-4-2,Michael Espinoza,Match Report,
29,2021-03-17,19:30,Sudamericana,First stage,Wed,Home,L,0,1,pe Sport Huancayo,36,,Salomón Libman,4-4-1-1,4-2-3-1,Augusto Menéndez,Match Report,Leg 1 of 2
