,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
10,2020-08-31,18:00,Liga 1,Torneo Apertura,Mon,Away,L,0,1,Sport Boys,,,Alexis Arias,4-2-3-1,4-2-3-1,José Mendoza,Match Report,
11,2020-09-07,11:00,Liga 1,Torneo Apertura,Mon,Home,D,2,2,Alianza Lima,,,Alexis Arias,4-2-3-1,4-2-3-1,Joel Alarcón,Match Report,
12,2020-09-12,15:30,Liga 1,Torneo Apertura,Sat,Away,W,2,0,Cantolao,,,Alexis Arias,4-3-3,4-2-3-1,Roberto Pérez,Match Report,
13,2020-09-18,15:30,Liga 1,Torneo Apertura,Fri,Home,D,1,1,USMP,,,Alexis Arias,4-3-3,4-3-3,Augusto Menéndez,Match Report,
14,2020-09-23,15:00,Liga 1,Torneo Apertura,Wed,Away,L,1,3,Cienciano,,,Alexis Arias,4-3-3,4-2-3-1,Renzo Castañeda,Match Report,
15,2020-09-28,15:30,Liga 1,Torneo Apertura,Mon,Home,W,1,0,Alianza Univ,,,Alexis Arias,4-3-3,4-2-3-1,Víctor Carrillo,Match Report,
16,2020-10-01,11:00,Liga 1,Torneo Apertura,Thu,Away,D,1,1,Llacuabamba,,,Alexis Arias,4-2-3-1,4-2-2-2,Luis Garay Evia,Match Report,
17,2020-10-05,13:00,Liga 1,Torneo Apertura,Mon,Home,D,0,0,Ayacucho,,,Alexis Arias,4-3-3,4-2-3-1,Joel Alarcón,Match Report,
18,2020-10-09,18:00,Liga 1,Torneo Apertura,Fri,Away,D,1,1,Mannucci,,,Alexis Arias,4-3-3,4-2-3-1,Jonathan Zamora,Match Report,
19,2020-10-14,11:00,Liga 1,Torneo Apertura,Wed,Home,W,3,0,Atlético Grau,,,Alexis Arias,4-3-3,4-2-3-1,Luis Garay Evia,Match Report,
20,2020-10-17,13:15,Liga 1,Torneo Apertura,Sat,Away,W,2,1,Dep Municipal,,,Alexis Arias,4-2-3-1,4-2-3-1,Renzo Castañeda,Match Report,
21,2020-10-23,11:00,Liga 1,Group Stage,Fri,Away,L,1,3,Cusco,,,Irven Ávila,4-2-3-1,4-3-3,Víctor Carrillo,Match Report,
22,2020-10-29,19:30,Sudamericana,Second stage,Thu,Home,W,1,0,br Bahia,43,,Joel Sánchez,4-2-3-1,4-3-3,Carlos Betancourt,Match Report,Leg 1 of 2
23,2020-10-31,18:00,Liga 1,Group Stage,Sat,Away,L,0,2,Ayacucho,,,Joel Sánchez,4-2-3-1,3-4-3,Eduardo Chirinos,Match Report,
24,2020-11-02,15:30,Liga 1,Group Stage,Mon,Home,L,0,4,Alianza Lima,,,Joel Sánchez,4-3-3,4-4-2,Roberto Pérez,Match Report,
25,2020-11-05,21:30,Sudamericana,Second stage,Thu,Away,L,0,4,br Bahia,49,,Joel Sánchez,4-2-3-1,4-2-3-1,Cristián Garay,Match Report,Leg 2 of 2; Bahia won
26,2020-11-09,18:00,Liga 1,Group Stage,Mon,Home,W,4,1,Sport Boys,,,Alexis Arias,4-2-3-1,4-3-3,Víctor Carrillo,Match Report,
27,2020-11-12,11:00,Liga 1,Group Stage,Thu,Away,D,0,0,Mannucci,,,Alexis Arias,4-2-3-1,4-2-3-1,Micke Palomino,Match Report,
28,2020-11-16,13:15,Liga 1,Group Stage,Mon,Home,L,0,2,U César Vallejo,,,Alexis Arias,4-2-3-1,4-2-3-1,Fernando Legario,Match Report,
29,2020-11-18,18:00,Liga 1,Group Stage,Wed,Home,W,4,0,Sport Huancayo,,,Alexis Arias,4-3-3,4-2-3-1,Micke Palomino,Match Report,
30,2020-11-21,15:00,Liga 1,Group Stage,Sat,Away,W,6,0,Llacuabamba,,,Alexis Arias,3-4-3,3-5-2,Jesús Cartagena,Match Report,
31,2020-11-30,11:00,Liga 1,Group Stage,Mon,Home,W,3,2,Dep Municipal,,,Alexis Arias,4-3-3,4-4-2,Luis Garay Evia,Match Report,
32,2021-03-13,15:30,Liga 1,Group Stage,Sat,Away,D,1,1,Universitario,,,Alexis Arias,4-3-3,4-2-3-1,Kevin Ortega,Match Report,
33,2021-03-18,19:30,Sudamericana,First stage,Thu,Away,W,2,1,pe Mannucci,56,,Alexis Arias,4-3-3,4-2-3-1,Edwin Ordóñez,Match Report,Leg 1 of 2
34,2021-03-27,13:15,Liga 1,Group Stage,Sat,Home,W,3,0,Cantolao,,,Bernardo Cuesta,4-3-3,4-2-3-1,Hibert Villegas,Match Report,
35,2021-04-08,19:30,Sudamericana,First stage,Thu,Home,W,3,2,pe Mannucci,49,,Bernardo Cuesta,4-3-3,4-4-2,Michael Espinoza,Match Report,Leg 2 of 2; Melgar won
