,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
52,2021-07-17,15:30,Liga 1,Torneo Clausura,Sat,Away,W,4,2,Cantolao,,,Irven Ávila,4-3-3,4-2-3-1,Luis Seminario,Match Report,
53,2021-07-21,19:15,Sudamericana,Round of 16,Wed,Away,D,1,1,ar Arsenal,45,,Horacio Calcaterra,4-1-4-1,4-1-3-2,Raphael Claus,Match Report,Leg 2 of 2; Sporting Cristal won
54,2021-07-30,15:30,Liga 1,Torneo Clausura,Fri,Away,D,1,1,Dep Municipal,,,Horacio Calcaterra,4-2-3-1,4-2-3-1,Jesús Cartagena,Match Report,
55,2021-08-03,19:03,Liga 1,Torneo Clausura,Tue,Home,D,2,2,Universitario,,,Horacio Calcaterra,4-1-4-1,4-3-1-2,Roberto Pérez,Match Report,
56,2021-08-06,15:30,Liga 1,Torneo Clausura,Fri,Away,W,2,1,Sport Huancayo,,,Horacio Calcaterra,4-1-4-1,4-2-3-1,Fernando Legario,Match Report,
57,2021-08-11,17:15,Sudamericana,Quarter-finals,Wed,Home,L,1,3,uy Peñarol,65,,Horacio Calcaterra,4-1-4-1,4-1-4-1,Wilton Pereira Sampaio,Match Report,Leg 1 of 2
58,2021-08-14,11:00,Liga 1,Torneo Clausura,Sat,Home,L,0,1,U César Vallejo,,,Horacio Calcaterra,4-3-3,4-3-3,Michael Espinoza,Match Report,
59,2021-08-18,19:15,Sudamericana,Quarter-finals,Wed,Away,L,0,1,uy Peñarol,56,"5,000",Horacio Calcaterra,4-3-3,4-2-3-1,Facundo Tello,Match Report,Leg 2 of 2; Peñarol won
60,2021-08-22,18:00,Liga 1,Torneo Clausura,Sun,Home,W,4,1,Cusco,,,Horacio Calcaterra,4-3-3,4-2-3-1,Fernando Legario,Match Report,
61,2021-08-27,13:15,Liga 1,Torneo Clausura,Fri,Away,W,1,0,Melgar,,,Horacio Calcaterra,4-3-3,4-2-3-1,Diego Haro,Match Report,
62,2021-09-03,15:30,Liga 1,Torneo Clausura,Fri,Home,D,1,1,USMP,,,Omar Merlo,4-2-3-1,4-2-3-1,Kevin Ortega,Match Report,
63,2021-09-12,15:30,Liga 1,Torneo Clausura,Sun,Home,W,5,2,Alianza Atlético,,,Horacio Calcaterra,4-2-3-1,4-3-3,Luis Garay Evia,Match Report,
64,2021-09-17,13:15,Liga 1,Torneo Clausura,Fri,Away,W,6,1,UTC,,,Horacio Calcaterra,4-2-3-1,4-2-2-2,Jesús Cartagena,Match Report,
65,2021-09-22,15:30,Liga 1,Torneo Clausura,Wed,Home,L,1,3,Mannucci,,,Horacio Calcaterra,4-2-3-1,4-2-3-1,Michael Espinoza,Match Report,
66,2021-09-26,18:00,Liga 1,Torneo Clausura,Sun,Away,W,2,1,Alianza Univ,,,Horacio Calcaterra,4-2-3-1,5-3-2,Jonathan Zamora,Match Report,
67,2021-10-01,15:30,Liga 1,Torneo Clausura,Fri,Away,L,1,2,Cienciano,,,Horacio Calcaterra,4-2-3-1,4-2-3-1,Jordy Espinoza,Match Report,
68,2021-10-08,15:30,Liga 1,Torneo Clausura,Fri,Away,W,4,3,Binacional,,,Omar Merlo,4-2-3-1,3-4-3,Jesús Cartagena,Match Report,
69,2021-10-17,15:30,Liga 1,Torneo Clausura,Sun,Home,W,1,0,Ayacucho,,,Horacio Calcaterra,4-3-3,4-3-3,Fernando Legario,Match Report,
70,2021-10-24,15:30,Liga 1,Torneo Clausura,Sun,Away,W,3,1,Alianza Lima,,,Horacio Calcaterra,4-2-3-1,3-4-1-2,Micke Palomino,Match Report,
71,2021-10-30,15:00,Liga 1,Torneo Clausura,Sat,Home,D,1,1,Sport Boys,,,Irven Ávila,4-3-3,5-3-2,Luis Seminario,Match Report,
72,2021-11-21,15:00,Liga 1,Finals,Sun,Away,L,0,1,Alianza Lima,,,Horacio Calcaterra,4-2-3-1,3-4-1-2,Diego Haro,Match Report,Leg 1 of 2
73,2021-11-28,15:00,Liga 1,Finals,Sun,Home,D,0,0,Alianza Lima,,,Horacio Calcaterra,4-1-4-1,3-4-1-2,Kevin Ortega,Match Report,Leg 2 of 2; Alianza Lima won
74,2022-02-05,15:30,Liga 1,Torneo Apertura,Sat,Away,L,0,1,Sport Huancayo,,,Horacio Calcaterra,4-2-3-1,4-3-3,Roberto Pérez,Match Report,
75,2022-02-13,13:15,Liga 1,Torneo Apertura,Sun,Home,D,2,2,Melgar,,,Horacio Calcaterra,4-2-3-1,4-3-3,Michael Espinoza,Match Report,
76,2022-02-25,15:30,Liga 1,Torneo Apertura,Fri,Home,W,3,2,UTC,,,Horacio Calcaterra,4-2-3-1,4-2-3-1,Jesús Cartagena,Match Report,
77,2022-03-06,15:30,Liga 1,Torneo Apertura,Sun,Away,W,1,0,Alianza Lima,,,Horacio Calcaterra,4-2-3-1,5-3-2,Kevin Ortega,Match Report,
78,2022-03-13,11:00,Liga 1,Torneo Apertura,Sun,Home,D,2,2,Cantolao,,,Horacio Calcaterra,4-3-3,4-2-3-1,Jordy Espinoza,Match Report,
79,2022-03-20,13:00,Liga 1,Torneo Apertura,Sun,Away,D,1,1,Carlos Stein,,,Omar Merlo,4-2-3-1,4-2-3-1,Jesús Cartagena,Match Report,
80,2022-04-01,13:15,Liga 1,Torneo Apertura,Fri,Home,W,4,1,USMP,,,Horacio Calcaterra,4-3-3,4-3-3,Roberto Pérez,Match Report,
81,2022-04-05,19:30,Libertadores,Group stage,Tue,Home,L,0,2,br Flamengo,52,,Horacio Calcaterra,4-3-3,3-1-4-2,John J. Ospina,Match Report,
82,2022-04-08,19:30,Liga 1,Torneo Apertura,Fri,Away,L,0,2,U César Vallejo,,,Irven Ávila,4-2-3-1,3-4-3,Michael Espinoza,Match Report,
83,2022-04-12,18:15,Libertadores,Group stage,Tue,Away,L,1,2,cl Univ Católica,51,,Horacio Calcaterra,4-3-3,4-3-3,Leodán González,Match Report,
84,2022-04-16,15:30,Liga 1,Torneo Apertura,Sat,Home,W,6,4,Dep Municipal,,,Horacio Calcaterra,4-3-3,4-1-4-1,Roberto Pérez,Match Report,
85,2022-04-22,19:00,Liga 1,Torneo Apertura,Fri,Away,W,1,0,Cienciano,,,Horacio Calcaterra,4-4-1-1,4-3-3,Luis Seminario,Match Report,
